73.115389,18.475873,95.36,49.78,2024-09-07 02:50:53,V001
73.117737,18.476388,95.32,48.39,2024-09-07 02:51:27,V001
73.116471,18.477153,95.30,46.79,2024-09-07 02:52:53,V001
73.116876,18.477463,95.29,45.37,2024-09-07 02:54:46,V001
73.119075,18.476211,95.25,44.43,2024-09-07 02:56:35,V001
73.118980,18.477781,95.20,45.84,2024-09-07 02:58:13,V001
73.118813,18.477534,95.16,46.88,2024-09-07 02:59:52,V001
73.118583,18.477457,95.13,48.56,2024-09-07 03:00:51,V001
73.120463,18.478607,95.11,49.10,2024-09-07 03:01:33,V001
73.120316,18.479547,95.07,47.28,2024-09-07 03:02:10,V001
73.120474,18.479328,95.05,47.40,2024-09-07 03:03:52,V001
73.121709,18.479358,95.04,47.84,2024-09-07 03:05:10,V001
73.122043,18.479899,94.99,46.41,2024-09-07 03:06:39,V001
73.122538,18.480756,94.95,48.01,2024-09-07 03:08:08,V001
73.123524,18.481612,94.94,47.78,2024-09-07 03:09:22,V001
73.124155,18.481274,94.89,48.54,2024-09-07 03:10:50,V001
73.124329,18.481494,94.86,48.47,2024-09-07 03:11:50,V001
73.123860,18.482233,94.84,49.27,2024-09-07 03:12:22,V001
73.125511,18.483251,94.82,49.53,2024-09-07 03:14:19,V001
73.125571,18.484301,94.77,50.51,2024-09-07 03:15:25,V001
73.126024,18.483234,94.73,49.39,2024-09-07 03:16:19,V001
73.126173,18.484548,94.69,50.03,2024-09-07 03:17:06,V001
73.126646,18.485419,94.66,49.26,2024-09-07 03:18:32,V001
73.125915,18.484762,94.64,50.90,2024-09-07 03:19:43,V001
73.127802,18.484803,94.63,51.06,2024-09-07 03:20:59,V001
73.127827,18.486698,94.58,50.08,2024-09-07 03:22:30,V001
73.129159,18.485881,94.54,51.30,2024-09-07 03:23:59,V001
73.129608,18.485992,94.49,52.74,2024-09-07 03:25:55,V001
73.130101,18.488064,94.45,52.21,2024-09-07 03:27:15,V001
73.128627,18.487622,94.42,52.90,2024-09-07 03:29:11,V001
73.129583,18.487731,94.38,52.38,2024-09-07 03:31:07,V001
73.129984,18.487438,94.34,52.63,2024-09-07 03:32:55,V001
73.130418,18.487934,94.29,54.27,2024-09-07 03:34:03,V001
73.131732,18.488460,94.28,52.41,2024-09-07 03:35:36,V001
73.131125,18.489116,94.25,51.97,2024-09-07 03:36:53,V001
73.132692,18.490552,94.20,51.65,2024-09-07 03:37:42,V001
73.133580,18.490795,94.16,52.11,2024-09-07 03:38:47,V001
73.132334,18.490646,94.13,53.91,2024-09-07 03:40:03,V001
73.132925,18.491696,94.10,55.82,2024-09-07 03:41:18,V001
73.133306,18.491296,94.05,57.62,2024-09-07 03:42:46,V001
73.133827,18.491588,94.02,59.50,2024-09-07 03:43:22,V001
73.135676,18.492070,94.00,59.76,2024-09-07 03:44:00,V001
73.136221,18.493111,93.97,61.01,2024-09-07 03:44:59,V001
73.135677,18.492717,93.92,59.02,2024-09-07 03:45:47,V001
73.137453,18.493922,93.88,57.46,2024-09-07 03:46:20,V001
73.136200,18.493978,93.84,57.82,2024-09-07 03:46:52,V001
73.136744,18.493785,93.80,57.92,2024-09-07 03:47:30,V001
73.137806,18.495656,93.77,56.36,2024-09-07 03:49:04,V001
73.137755,18.495750,93.73,58.00,2024-09-07 03:50:58,V001
73.138814,18.495855,93.68,56.24,2024-09-07 03:52:29,V001
73.139924,18.496211,93.67,57.09,2024-09-07 03:53:55,V001
73.138835,18.495940,93.63,55.35,2024-09-07 03:55:00,V001
73.140395,18.497368,93.59,54.87,2024-09-07 03:56:46,V001
73.140666,18.497525,93.56,53.27,2024-09-07 03:58:45,V001
73.140293,18.498346,93.51,53.48,2024-09-07 03:59:42,V001
73.141382,18.499232,93.49,54.79,2024-09-07 04:01:03,V001
73.141813,18.498066,93.46,55.45,2024-09-07 04:02:20,V001
73.143347,18.499669,93.43,53.81,2024-09-07 04:03:00,V001
73.142084,18.498908,93.39,55.06,2024-09-07 04:04:41,V001
73.142477,18.501047,93.36,55.74,2024-09-07 04:06:03,V001
73.143522,18.500884,93.32,57.21,2024-09-07 04:06:39,V001
73.145211,18.501174,93.29,57.52,2024-09-07 04:07:36,V001
73.144042,18.501357,93.25,56.92,2024-09-07 04:09:17,V001
73.144926,18.502337,93.22,58.15,2024-09-07 04:10:58,V001
73.146599,18.502869,93.18,58.72,2024-09-07 04:11:31,V001
73.146326,18.502967,93.15,56.84,2024-09-07 04:12:35,V001
73.146972,18.502689,93.12,54.86,2024-09-07 04:13:23,V001
73.147158,18.503292,93.11,55.40,2024-09-07 04:13:56,V001
73.094428,18.941041,81.81,32.11,2024-09-07 00:07:42,V002
73.095705,18.942443,81.79,33.12,2024-09-07 00:08:18,V002
73.096784,18.941537,81.76,33.07,2024-09-07 00:09:44,V002
73.097188,18.941741,81.73,32.45,2024-09-07 00:10:28,V002
73.097850,18.942984,81.70,33.12,2024-09-07 00:11:03,V002
73.098648,18.943912,81.69,31.93,2024-09-07 00:12:00,V002
73.100666,18.943789,81.66,30.41,2024-09-07 00:13:33,V002
73.101549,18.942928,81.64,31.23,2024-09-07 00:15:07,V002
73.102096,18.944230,81.61,30.82,2024-09-07 00:15:42,V002
73.102775,18.944130,81.60,30.07,2024-09-07 00:17:06,V002
73.103973,18.944946,81.57,28.53,2024-09-07 00:17:38,V002
73.105682,18.944188,81.53,28.37,2024-09-07 00:19:36,V002
73.106513,18.944337,81.48,27.34,2024-09-07 00:21:21,V002
73.106398,18.944635,81.44,28.33,2024-09-07 00:22:19,V002
73.107187,18.945131,81.41,26.78,2024-09-07 00:23:54,V002
73.107833,18.946664,81.38,28.61,2024-09-07 00:25:46,V002
73.109999,18.945901,81.37,27.40,2024-09-07 00:27:33,V002
73.109598,18.947263,81.35,29.21,2024-09-07 00:29:23,V002
73.111204,18.947571,81.31,29.00,2024-09-07 00:31:05,V002
73.112426,18.948352,81.29,30.89,2024-09-07 00:32:15,V002
73.112365,18.946832,81.26,30.10,2024-09-07 00:33:20,V002
73.114170,18.947716,81.25,29.95,2024-09-07 00:33:54,V002
73.114025,18.948992,81.24,31.40,2024-09-07 00:34:35,V002
73.116065,18.948660,81.21,31.62,2024-09-07 00:35:10,V002
73.116658,18.949582,81.17,30.91,2024-09-07 00:36:40,V002
73.117685,18.950195,81.15,32.15,2024-09-07 00:37:53,V002
73.119571,18.948765,81.11,30.31,2024-09-07 00:39:53,V002
73.119405,18.949792,81.08,28.94,2024-09-07 00:41:10,V002
73.121289,18.950004,81.04,29.66,2024-09-07 00:41:46,V002
73.121956,18.950841,81.02,28.04,2024-09-07 00:43:42,V002
73.122074,18.950367,80.98,29.89,2024-09-07 00:45:29,V002
73.123971,18.950847,80.95,28.46,2024-09-07 00:46:43,V002
73.123769,18.951809,80.91,26.98,2024-09-07 00:48:43,V002
73.125948,18.951433,80.89,28.14,2024-09-07 00:49:29,V002
73.126336,18.952788,80.85,28.88,2024-09-07 00:51:06,V002
73.126107,18.952788,80.82,26.96,2024-09-07 00:52:15,V002
73.127204,18.952192,80.77,26.90,2024-09-07 00:53:13,V002
73.129767,18.952391,80.75,28.05,2024-09-07 00:54:47,V002
73.130233,18.954068,80.70,26.21,2024-09-07 00:56:00,V002
73.131368,18.953950,80.67,24.82,2024-09-07 00:56:53,V002
73.132201,18.954573,80.62,23.48,2024-09-07 00:58:19,V002
73.131550,18.954076,80.59,25.36,2024-09-07 01:00:07,V002
73.132956,18.955162,80.56,25.50,2024-09-07 01:01:16,V002
73.135241,18.955550,80.51,24.27,2024-09-07 01:03:12,V002
73.136128,18.956267,80.48,23.40,2024-09-07 01:04:30,V002
73.136163,18.955452,80.47,22.20,2024-09-07 01:06:17,V002
73.136358,18.955432,80.43,23.70,2024-09-07 01:07:57,V002
73.138873,18.956671,80.40,22.20,2024-09-07 01:08:37,V002
73.139455,18.956111,80.35,20.79,2024-09-07 01:10:02,V002
73.139036,18.957703,80.31,22.32,2024-09-07 01:10:35,V002
73.140606,18.956992,80.29,21.87,2024-09-07 01:11:15,V002
73.141450,18.956572,80.24,23.23,2024-09-07 01:13:08,V002
73.142294,18.957125,80.23,24.89,2024-09-07 01:14:38,V002
73.143940,18.957427,80.19,24.69,2024-09-07 01:15:08,V002
73.145283,18.957504,80.17,23.29,2024-09-07 01:16:55,V002
73.145450,18.958005,80.15,22.49,2024-09-07 01:17:31,V002
73.145796,18.959378,80.11,20.74,2024-09-07 01:19:04,V002
73.147436,18.958449,80.08,19.71,2024-09-07 01:19:52,V002
73.147749,18.958736,80.06,19.99,2024-09-07 01:20:45,V002
73.149419,18.959221,80.01,18.26,2024-09-07 01:22:22,V002
73.150102,18.960940,79.98,16.35,2024-09-07 01:23:52,V002
73.150025,18.960457,79.96,17.33,2024-09-07 01:25:07,V002
73.152438,18.960690,79.92,17.85,2024-09-07 01:26:51,V002
73.153255,18.960982,79.90,18.03,2024-09-07 01:28:43,V002
73.153059,18.962192,79.88,18.81,2024-09-07 01:30:33,V002
73.153997,18.961221,79.84,20.59,2024-09-07 01:31:07,V002
73.155143,18.961355,79.82,18.76,2024-09-07 01:32:16,V002
73.156511,18.963563,79.79,17.77,2024-09-07 01:34:08,V002
73.156786,18.962615,79.75,19.23,2024-09-07 01:35:20,V002
73.157874,18.963817,79.72,18.83,2024-09-07 01:36:46,V002
73.160041,18.963308,79.67,18.82,2024-09-07 01:38:19,V002
73.159910,18.964446,79.65,17.15,2024-09-07 01:39:43,V002
73.160257,18.964373,79.61,17.33,2024-09-07 01:40:54,V002
73.161228,18.964141,79.58,17.11,2024-09-07 01:42:18,V002
73.162280,18.964690,79.56,18.02,2024-09-07 01:43:33,V002
73.164100,18.964989,79.52,19.19,2024-09-07 01:44:10,V002
73.163944,18.965711,79.50,20.39,2024-09-07 01:46:06,V002
73.165037,18.964815,79.45,21.10,2024-09-07 01:47:32,V002
73.165711,18.965204,79.41,20.57,2024-09-07 01:48:51,V002
73.168464,18.965451,79.40,20.37,2024-09-07 01:50:08,V002
73.168233,18.967229,79.36,20.49,2024-09-07 01:51:28,V002
73.169041,18.966577,79.31,18.59,2024-09-07 01:52:21,V002
73.170334,18.967110,79.28,17.64,2024-09-07 01:53:24,V002
73.171668,18.967082,79.25,18.41,2024-09-07 01:54:56,V002
73.171584,18.967241,79.23,17.10,2024-09-07 01:56:22,V002
73.174102,18.968908,79.19,19.05,2024-09-07 01:58:17,V002
73.173726,18.967733,79.15,20.61,2024-09-07 01:59:07,V002
73.175379,18.969775,79.12,21.79,2024-09-07 02:00:42,V002
73.175327,18.970207,79.08,20.74,2024-09-07 02:02:15,V002
73.175855,18.969662,79.05,21.95,2024-09-07 02:03:55,V002
73.176986,18.970639,79.04,21.54,2024-09-07 02:05:26,V002
73.178701,18.970726,79.00,19.84,2024-09-07 02:06:36,V002
73.179858,18.970404,78.96,19.22,2024-09-07 02:08:16,V002
73.180777,18.970185,78.91,18.95,2024-09-07 02:08:53,V002
73.182084,18.971174,78.89,17.59,2024-09-07 02:10:53,V002
73.181796,18.972349,78.86,16.73,2024-09-07 02:11:33,V002
73.182770,18.972041,78.83,15.23,2024-09-07 02:12:41,V002
73.184421,18.971275,78.79,15.60,2024-09-07 02:14:25,V002
73.184425,18.972722,78.75,16.02,2024-09-07 02:16:07,V002
73.185122,18.973449,78.74,17.81,2024-09-07 02:17:50,V002
73.186493,18.972460,78.70,18.29,2024-09-07 02:18:23,V002
73.187884,18.973610,78.68,20.11,2024-09-07 02:19:54,V002
73.188301,18.974287,78.66,19.93,2024-09-07 02:21:52,V002
73.188855,18.973868,78.63,18.74,2024-09-07 02:23:39,V002
73.189946,18.975029,78.60,20.70,2024-09-07 02:24:53,V002
73.192533,18.973884,78.58,20.94,2024-09-07 02:26:03,V002
73.191990,18.974184,78.55,19.51,2024-09-07 02:26:39,V002
73.193011,18.975024,78.52,18.50,2024-09-07 02:27:29,V002
73.194981,18.976440,78.48,17.26,2024-09-07 02:28:19,V002
73.195274,18.975919,78.45,16.49,2024-09-07 02:28:51,V002
73.195381,18.975993,78.42,15.45,2024-09-07 02:30:35,V002
73.196831,18.975624,78.39,16.98,2024-09-07 02:32:28,V002
73.198394,18.976411,78.38,15.41,2024-09-07 02:33:15,V002
73.199738,18.977612,78.34,14.88,2024-09-07 02:34:36,V002
73.198999,18.977597,78.32,14.03,2024-09-07 02:35:55,V002
73.200829,18.978319,78.29,15.99,2024-09-07 02:37:52,V002
73.201966,18.977364,78.28,15.48,2024-09-07 02:39:05,V002
73.202783,18.978155,78.26,15.89,2024-09-07 02:40:26,V002
73.203592,18.977831,78.25,15.22,2024-09-07 02:41:56,V002
73.204554,18.978355,78.20,13.78,2024-09-07 02:43:44,V002
73.205076,18.979160,78.17,15.15,2024-09-07 02:45:29,V002
73.206035,18.980348,78.14,15.99,2024-09-07 02:46:37,V002
73.207236,18.979041,78.11,14.43,2024-09-07 02:48:00,V002
73.208378,18.980918,78.07,15.18,2024-09-07 02:48:33,V002
73.209328,18.980172,78.04,17.07,2024-09-07 02:50:17,V002
73.210213,18.981401,78.01,15.75,2024-09-07 02:52:07,V002
73.211424,18.981824,77.98,17.04,2024-09-07 02:53:08,V002
73.210968,18.982488,77.97,15.11,2024-09-07 02:54:18,V002
73.212666,18.981734,77.95,15.12,2024-09-07 02:56:06,V002
73.214594,18.982971,77.91,13.37,2024-09-07 02:56:53,V002
73.214714,18.982664,77.86,13.28,2024-09-07 02:58:11,V002
73.215228,18.982205,77.81,12.65,2024-09-07 02:59:26,V002
73.216876,18.983911,77.77,13.86,2024-09-07 03:00:29,V002
73.217668,18.982877,77.75,14.10,2024-09-07 03:01:27,V002
73.219254,18.984774,77.71,14.92,2024-09-07 03:03:25,V002
73.219705,18.983760,77.69,16.65,2024-09-07 03:04:30,V002
73.219795,18.984590,77.66,18.23,2024-09-07 03:05:50,V002
73.221779,18.985669,77.62,17.40,2024-09-07 03:06:56,V002
73.222977,18.984234,77.57,18.02,2024-09-07 03:08:27,V002
73.222418,18.986049,77.55,18.27,2024-09-07 03:09:31,V002
73.223189,18.985941,77.51,17.24,2024-09-07 03:11:26,V002
73.225648,18.985478,77.50,15.64,2024-09-07 03:12:38,V002
73.226196,18.985545,77.45,13.66,2024-09-07 03:14:18,V002
73.227641,18.985976,77.42,15.18,2024-09-07 03:15:48,V002
73.227564,18.986376,77.37,14.47,2024-09-07 03:17:40,V002
73.227651,18.987831,77.33,13.40,2024-09-07 03:18:14,V002
73.230283,18.986961,77.29,12.10,2024-09-07 03:18:48,V002
73.231375,18.987721,77.26,13.85,2024-09-07 03:19:55,V002
73.232057,18.987263,77.23,12.27,2024-09-07 03:21:07,V002
73.231797,18.989539,77.19,12.25,2024-09-07 03:21:54,V002
73.233854,18.988814,77.18,10.70,2024-09-07 03:22:44,V002
73.234537,18.989491,77.14,8.76,2024-09-07 03:23:57,V002
73.235581,18.989647,77.10,7.46,2024-09-07 03:25:48,V002
73.236717,18.990482,77.07,5.81,2024-09-07 03:27:43,V002
73.236037,18.991108,77.04,7.55,2024-09-07 03:28:13,V002
73.237292,18.989933,77.00,9.37,2024-09-07 03:29:21,V002
73.238859,18.990924,76.98,8.80,2024-09-07 03:30:21,V002
73.238742,18.990332,76.95,8.43,2024-09-07 03:31:55,V002
73.241388,18.992188,76.91,9.19,2024-09-07 03:33:46,V002
73.242298,18.991319,76.88,8.06,2024-09-07 03:34:33,V002
73.242345,18.991956,76.83,7.56,2024-09-07 03:36:32,V002
73.243411,18.992304,76.80,8.21,2024-09-07 03:37:29,V002
73.244760,18.993040,76.76,9.36,2024-09-07 03:39:06,V002
73.245054,18.993404,76.75,9.62,2024-09-07 03:39:43,V002
73.246742,18.994119,76.73,9.77,2024-09-07 03:40:34,V002
73.246664,18.993670,76.72,8.59,2024-09-07 03:42:18,V002
73.247909,18.994744,76.69,6.81,2024-09-07 03:43:04,V002
73.248882,18.994177,76.68,6.66,2024-09-07 03:44:13,V002
73.250226,18.994372,76.64,7.64,2024-09-07 03:45:57,V002
73.249849,18.994744,76.60,7.81,2024-09-07 03:46:34,V002
73.252496,18.994352,76.55,5.94,2024-09-07 03:47:56,V002
73.251910,18.994801,76.51,6.85,2024-09-07 03:49:19,V002
73.253223,18.996630,76.49,8.52,2024-09-07 03:50:37,V002
73.254149,18.996529,76.45,8.68,2024-09-07 03:52:30,V002
73.256042,18.995718,76.40,8.25,2024-09-07 03:53:16,V002
73.256701,18.996243,76.39,6.34,2024-09-07 03:54:24,V002
73.257095,18.997552,76.36,5.86,2024-09-07 03:55:23,V002
73.257588,18.997123,76.34,7.61,2024-09-07 03:56:07,V002
73.258081,18.998068,76.31,9.35,2024-09-07 03:56:39,V002
73.259422,18.997199,76.27,9.14,2024-09-07 03:58:35,V002
73.261271,18.997479,76.23,8.75,2024-09-07 03:59:34,V002
73.261867,18.999207,76.19,7.31,2024-09-07 04:00:41,V002
73.262180,18.999848,76.16,7.62,2024-09-07 04:02:37,V002
73.264272,18.998806,76.12,9.56,2024-09-07 04:04:13,V002
73.264001,18.999250,76.10,11.36,2024-09-07 04:05:05,V002
73.265735,18.999820,76.07,13.24,2024-09-07 04:06:57,V002
73.266749,19.000854,76.05,12.91,2024-09-07 04:07:46,V002
73.266930,18.999967,76.02,11.87,2024-09-07 04:08:44,V002
73.267856,19.001331,75.98,13.53,2024-09-07 04:10:25,V002
73.269003,19.001066,75.95,13.09,2024-09-07 04:11:27,V002
73.269508,19.001843,75.90,14.47,2024-09-07 04:12:08,V002
73.271097,19.002525,75.89,13.98,2024-09-07 04:13:55,V002
73.272155,19.002930,75.87,15.03,2024-09-07 04:15:50,V002
73.272991,19.002458,75.82,14.36,2024-09-07 04:16:21,V002
73.273220,19.002197,75.78,15.35,2024-09-07 04:17:52,V002
73.275549,19.003525,75.75,14.94,2024-09-07 04:18:52,V002
73.275748,19.004001,75.72,15.07,2024-09-07 04:20:07,V002
73.276185,19.003486,75.68,14.93,2024-09-07 04:21:37,V002
73.278015,19.003724,75.66,14.19,2024-09-07 04:22:12,V002
73.278540,19.003843,75.64,13.23,2024-09-07 04:23:56,V002
72.968161,18.423298,91.55,25.69,2024-09-07 00:03:40,V003
72.969494,18.424840,91.53,26.97,2024-09-07 00:05:32,V003
72.970080,18.425024,91.49,26.38,2024-09-07 00:06:19,V003
72.970458,18.425711,91.44,26.55,2024-09-07 00:08:11,V003
72.971347,18.426414,91.40,24.85,2024-09-07 00:10:06,V003
72.969946,18.426011,91.38,25.37,2024-09-07 00:10:44,V003
72.971679,18.426649,91.35,24.86,2024-09-07 00:12:33,V003
72.971957,18.429131,91.31,25.50,2024-09-07 00:13:05,V003
72.971110,18.428998,91.30,25.62,2024-09-07 00:14:10,V003
72.972585,18.429101,91.27,26.41,2024-09-07 00:15:35,V003
72.973542,18.430979,91.25,24.79,2024-09-07 00:16:24,V003
