V007,2024-09-07 02:33:34,18.706917,73.219709,86.12,22.98
V007,2024-09-07 02:34:17,18.707231,73.220480,86.08,23.13
V007,2024-09-07 02:36:02,18.707688,73.220099,86.05,22.69
V007,2024-09-07 02:37:41,18.707674,73.220089,86.01,21.39
V007,2024-09-07 02:38:29,18.708042,73.220402,85.98,21.52
V007,2024-09-07 02:40:16,18.708255,73.220787,85.93,20.55
V007,2024-09-07 02:42:11,18.708695,73.220934,85.89,19.56
V007,2024-09-07 02:43:27,18.708860,73.221265,85.85,19.55
V007,2024-09-07 02:44:53,18.709236,73.222188,85.82,19.04
V007,2024-09-07 02:45:55,18.709757,73.222429,85.80,20.19
V007,2024-09-07 02:46:45,18.710286,73.222737,85.76,20.00
V007,2024-09-07 02:48:07,18.710431,73.223372,85.73,20.81
V007,2024-09-07 02:49:39,18.710259,73.223830,85.70,21.43
V007,2024-09-07 02:50:21,18.710391,73.224078,85.66,22.42
V007,2024-09-07 02:52:08,18.710891,73.224529,85.63,22.61
V007,2024-09-07 02:52:44,18.711277,73.224773,85.60,23.07
V007,2024-09-07 02:53:14,18.711304,73.225135,85.57,23.40
V007,2024-09-07 02:54:04,18.711816,73.225124,85.55,22.90
V007,2024-09-07 02:54:50,18.712265,73.225130,85.51,22.92
V007,2024-09-07 02:56:21,18.712826,73.225852,85.48,22.29
V007,2024-09-07 02:57:32,18.712627,73.226424,85.45,22.45
V007,2024-09-07 02:58:50,18.712726,73.226983,85.42,21.72
V007,2024-09-07 03:00:31,18.713493,73.227425,85.40,22.39
V007,2024-09-07 03:01:26,18.713935,73.227484,85.37,23.47
V007,2024-09-07 03:03:12,18.714698,73.227344,85.35,24.63
V007,2024-09-07 03:03:57,18.714243,73.227322,85.32,26.12
V007,2024-09-07 03:05:53,18.714735,73.227204,85.29,27.54
V007,2024-09-07 03:06:57,18.714595,73.227881,85.26,29.31
V007,2024-09-07 03:08:43,18.715257,73.228113,85.24,30.89
V007,2024-09-07 03:09:36,18.715895,73.228499,85.21,31.07
V007,2024-09-07 03:11:25,18.715841,73.228873,85.19,30.65
V007,2024-09-07 03:12:05,18.716093,73.229297,85.16,30.39
V007,2024-09-07 03:14:02,18.716014,73.229296,85.13,30.69
V007,2024-09-07 03:14:41,18.716582,73.229620,85.10,31.22
V007,2024-09-07 03:15:56,18.716649,73.229704,85.08,30.98
V007,2024-09-07 03:16:31,18.717817,73.230969,85.04,31.01
V007,2024-09-07 03:18:26,18.717984,73.230691,85.01,31.80
V007,2024-09-07 03:19:29,18.718995,73.231333,84.98,32.53
V007,2024-09-07 03:20:10,18.718858,73.231141,84.95,33.03
V007,2024-09-07 03:20:45,18.719214,73.231691,84.93,32.31
V007,2024-09-07 03:22:01,18.719288,73.232647,84.90,31.46
V007,2024-09-07 03:23:04,18.719399,73.233320,84.86,31.08
V007,2024-09-07 03:24:36,18.719752,73.233537,84.82,31.45
V007,2024-09-07 03:26:02,18.719760,73.233874,84.79,32.12
V007,2024-09-07 03:27:05,18.720016,73.233403,84.76,31.58
V007,2024-09-07 03:28:38,18.720515,73.233603,84.74,32.07
V007,2024-09-07 03:30:11,18.720886,73.233501,84.71,31.97
V007,2024-09-07 03:31:07,18.721678,73.233888,84.69,32.05
V007,2024-09-07 03:32:11,18.721589,73.234939,84.67,31.90
V007,2024-09-07 03:32:41,18.722308,73.235369,84.65,32.75
V007,2024-09-07 03:34:14,18.722511,73.235879,84.63,32.41
V007,2024-09-07 03:36:11,18.723347,73.236179,84.61,32.85
V007,2024-09-07 03:37:22,18.723270,73.236003,84.58,31.82
V007,2024-09-07 03:38:50,18.723203,73.236154,84.54,31.93
V007,2024-09-07 03:39:25,18.723312,73.236688,84.50,31.35
V007,2024-09-07 03:41:07,18.724265,73.237290,84.47,31.80
V007,2024-09-07 03:41:44,18.724937,73.237335,84.44,31.43
V007,2024-09-07 03:42:46,18.725242,73.238021,84.40,30.63
V007,2024-09-07 03:43:42,18.725782,73.237821,84.36,29.18
V007,2024-09-07 03:45:35,18.725972,73.238151,84.33,28.87
V007,2024-09-07 03:46:44,18.725931,73.238173,84.29,29.18
V007,2024-09-07 03:48:01,18.726227,73.239232,84.26,28.86
V007,2024-09-07 03:49:43,18.726349,73.239532,84.23,28.65
V007,2024-09-07 03:50:36,18.726369,73.240120,84.20,27.96
V007,2024-09-07 03:52:05,18.726773,73.240124,84.17,27.49
V007,2024-09-07 03:53:42,18.727286,73.240648,84.14,28.06
V007,2024-09-07 03:55:13,18.727767,73.240960,84.12,28.21
V007,2024-09-07 03:56:14,18.728600,73.241050,84.09,28.17
V007,2024-09-07 03:56:49,18.728404,73.241406,84.07,27.06
V007,2024-09-07 03:58:31,18.728828,73.241664,84.04,26.37
V007,2024-09-07 03:59:03,18.728761,73.242391,84.01,26.45
V007,2024-09-07 04:00:23,18.729421,73.242158,83.99,26.05
V007,2024-09-07 04:01:51,18.729575,73.242211,83.96,25.62
V007,2024-09-07 04:02:44,18.729963,73.242861,83.92,24.80
V007,2024-09-07 04:04:40,18.729810,73.242957,83.88,23.98
V007,2024-09-07 04:05:31,18.730421,73.243256,83.85,22.81
V007,2024-09-07 04:07:18,18.730713,73.243801,83.82,22.50
V007,2024-09-07 04:09:16,18.731071,73.244415,83.79,22.51
V007,2024-09-07 04:10:02,18.731667,73.244994,83.76,22.39
V007,2024-09-07 04:10:56,18.731607,73.244786,83.72,22.70
V007,2024-09-07 04:12:21,18.731893,73.245535,83.69,23.00
V007,2024-09-07 04:13:50,18.732626,73.245932,83.65,22.52
V007,2024-09-07 04:15:49,18.732848,73.245913,83.63,23.06
V007,2024-09-07 04:16:50,18.733341,73.246175,83.61,22.95
V007,2024-09-07 04:17:21,18.733563,73.246054,83.58,22.40
V015,2024-09-07 00:06:37,18.983025,72.869135,91.30,18.93
V015,2024-09-07 00:07:31,18.982975,72.869235,91.29,18.72
V015,2024-09-07 00:08:29,18.984107,72.869392,91.28,18.83
V015,2024-09-07 00:09:51,18.984125,72.869759,91.25,19.41
V015,2024-09-07 00:10:57,18.985332,72.870028,91.22,20.01
V015,2024-09-07 00:12:38,18.985101,72.870241,91.19,20.23
V015,2024-09-07 00:13:55,18.986429,72.870078,91.17,20.53
V015,2024-09-07 00:15:08,18.986424,72.870364,91.14,21.56
V015,2024-09-07 00:16:38,18.987318,72.870655,91.12,21.81
V015,2024-09-07 00:18:36,18.987528,72.871346,91.08,22.48
V015,2024-09-07 00:19:23,18.988414,72.871887,91.05,23.05
V015,2024-09-07 00:20:59,18.988434,72.872299,91.01,23.21
V015,2024-09-07 00:22:05,18.988796,72.872799,90.98,24.20
V015,2024-09-07 00:23:05,18.989188,72.873180,90.94,24.13
V015,2024-09-07 00:24:41,18.989914,72.873588,90.91,25.04
V015,2024-09-07 00:25:35,18.990525,72.874047,90.87,25.53
V015,2024-09-07 00:26:42,18.991699,72.874555,90.85,26.56
V015,2024-09-07 00:27:38,18.992303,72.874452,90.82,27.11
V015,2024-09-07 00:28:45,18.992940,72.875192,90.80,27.88
V015,2024-09-07 00:29:38,18.992946,72.875422,90.76,28.81
V015,2024-09-07 00:30:42,18.993847,72.876269,90.73,29.16
V015,2024-09-07 00:31:21,18.994148,72.876733,90.71,28.89
V015,2024-09-07 00:31:51,18.995320,72.876574,90.68,29.50
V015,2024-09-07 00:33:31,18.995781,72.876445,90.65,29.73
V015,2024-09-07 00:34:07,18.995959,72.876904,90.62,29.61
V015,2024-09-07 00:35:32,18.996503,72.877842,90.59,28.52
V015,2024-09-07 00:36:08,18.996440,72.878079,90.56,27.55
V015,2024-09-07 00:36:54,18.996850,72.878009,90.54,27.09
V015,2024-09-07 00:38:48,18.997963,72.878656,90.51,26.40
V015,2024-09-07 00:39:53,18.997988,72.879012,90.49,26.38
V015,2024-09-07 00:40:57,18.998725,72.879367,90.47,26.42
V015,2024-09-07 00:42:41,18.999033,72.880135,90.45,25.69
V015,2024-09-07 00:43:37,18.999608,72.880079,90.41,25.97
V015,2024-09-07 00:45:25,18.999933,72.880695,90.39,25.96
V015,2024-09-07 00:46:47,19.000554,72.881313,90.36,25.55
V015,2024-09-07 00:47:45,19.001306,72.881261,90.34,24.56
V015,2024-09-07 00:49:31,19.001608,72.881533,90.31,23.70
V015,2024-09-07 00:50:53,19.002455,72.882128,90.29,24.00
V015,2024-09-07 00:52:41,19.002982,72.882680,90.26,24.05
V015,2024-09-07 00:54:37,19.003320,72.883309,90.22,23.70
V015,2024-09-07 00:56:10,19.004412,72.883374,90.19,22.93
V015,2024-09-07 00:56:58,19.004721,72.883655,90.15,21.87
V015,2024-09-07 00:58:19,19.005654,72.884103,90.12,21.15
V015,2024-09-07 00:59:26,19.005810,72.884087,90.09,20.23
V015,2024-09-07 01:01:23,19.006376,72.885003,90.05,20.78
V015,2024-09-07 01:01:55,19.006667,72.885512,90.02,20.90
V015,2024-09-07 01:03:22,19.007270,72.885704,89.98,21.29
V015,2024-09-07 01:04:38,19.007535,72.886344,89.96,20.69
V015,2024-09-07 01:06:22,19.008165,72.886708,89.94,19.85
V015,2024-09-07 01:07:40,19.008999,72.887077,89.91,19.99
V015,2024-09-07 01:08:21,19.009953,72.887039,89.89,20.88
V015,2024-09-07 01:09:23,19.010532,72.887391,89.86,21.70
V015,2024-09-07 01:10:16,19.010787,72.887588,89.83,21.70
V015,2024-09-07 01:10:57,19.011109,72.887783,89.80,20.96
V015,2024-09-07 01:11:49,19.011787,72.888356,89.76,21.22
V015,2024-09-07 01:12:21,19.012361,72.888481,89.73,20.65
V015,2024-09-07 01:13:03,19.012703,72.889405,89.69,19.83
V015,2024-09-07 01:14:43,19.013640,72.889334,89.66,19.62
V015,2024-09-07 01:15:44,19.014273,72.890191,89.64,20.34
V015,2024-09-07 01:16:16,19.014677,72.890568,89.61,20.59
V015,2024-09-07 01:17:46,19.015555,72.890915,89.60,20.13
V015,2024-09-07 01:19:29,19.015415,72.890814,89.56,20.24
V015,2024-09-07 01:20:30,19.016186,72.891501,89.53,20.66
V015,2024-09-07 01:21:17,19.016650,72.891395,89.50,22.17
V015,2024-09-07 01:22:37,19.017279,72.891611,89.47,23.21
V015,2024-09-07 01:24:29,19.018081,72.892144,89.44,23.81
V015,2024-09-07 01:25:50,19.018307,72.893105,89.40,24.39
V015,2024-09-07 01:27:23,19.018960,72.893760,89.36,24.58
V015,2024-09-07 01:28:31,19.018909,72.893609,89.34,25.79
V015,2024-09-07 01:29:04,19.020155,72.893565,89.32,25.89
V015,2024-09-07 01:30:55,19.020177,72.893820,89.30,26.06
V015,2024-09-07 01:31:42,19.021046,72.894724,89.28,26.31
V015,2024-09-07 01:32:41,19.021209,72.895315,89.26,25.54
V015,2024-09-07 01:33:58,19.021749,72.896111,89.23,25.74
V015,2024-09-07 01:34:46,19.022398,72.896541,89.21,24.57
V015,2024-09-07 01:36:15,19.023476,72.897046,89.19,23.44
V015,2024-09-07 01:37:22,19.024312,72.897430,89.15,21.70
V015,2024-09-07 01:38:53,19.024687,72.897263,89.12,21.70
V015,2024-09-07 01:39:24,19.024837,72.897079,89.09,21.72
V015,2024-09-07 01:39:57,19.024911,72.897957,89.06,21.70
V015,2024-09-07 01:41:09,19.025750,72.898168,89.03,21.38
V015,2024-09-07 01:41:45,19.026267,72.899052,89.00,20.66
V015,2024-09-07 01:43:10,19.027086,72.899333,88.96,20.92
V015,2024-09-07 01:44:52,19.027052,72.899816,88.92,21.42
V015,2024-09-07 01:46:04,19.028339,72.899915,88.89,22.55
V015,2024-09-07 01:46:52,19.028525,72.900296,88.85,22.64
V015,2024-09-07 01:47:50,19.029020,72.900721,88.82,22.28
V015,2024-09-07 01:49:32,19.029263,72.900503,88.78,21.22
V015,2024-09-07 01:51:14,19.030228,72.900720,88.74,20.54
V015,2024-09-07 01:51:48,19.031183,72.900871,88.71,19.29
V015,2024-09-07 01:52:39,19.031594,72.901363,88.69,18.73
V015,2024-09-07 01:53:52,19.031984,72.902433,88.68,18.17
V015,2024-09-07 01:54:55,19.032796,72.902834,88.65,19.02
V015,2024-09-07 01:56:45,19.033150,72.903344,88.61,19.91
V015,2024-09-07 01:58:30,19.033693,72.903632,88.57,21.29
V015,2024-09-07 01:59:28,19.033756,72.903886,88.54,22.65
V015,2024-09-07 02:00:36,19.034314,72.904527,88.50,24.27
V015,2024-09-07 02:01:44,19.035095,72.904660,88.48,26.01
V015,2024-09-07 02:02:42,19.035389,72.905327,88.45,27.01
V015,2024-09-07 02:04:41,19.035829,72.905774,88.41,28.37
V015,2024-09-07 02:05:53,19.036242,72.906000,88.36,28.69
V015,2024-09-07 02:07:47,19.036712,72.906002,88.32,29.93
V015,2024-09-07 02:09:12,19.037318,72.905853,88.28,30.17
V015,2024-09-07 02:09:57,19.037990,72.906077,88.26,31.43
V015,2024-09-07 02:11:17,19.038655,72.906533,88.22,32.66
V015,2024-09-07 02:13:05,19.039198,72.907309,88.18,33.10
V015,2024-09-07 02:13:45,19.039632,72.908116,88.14,33.50
V015,2024-09-07 02:15:09,19.039840,72.908035,88.10,32.68
V015,2024-09-07 02:17:01,19.040226,72.908558,88.06,33.04
V015,2024-09-07 02:18:08,19.040600,72.908435,88.02,32.06
V015,2024-09-07 02:19:23,19.041438,72.909668,87.98,32.55
V015,2024-09-07 02:20:05,19.041833,72.909970,87.96,32.03
V015,2024-09-07 02:20:59,19.042884,72.909974,87.92,32.40
V015,2024-09-07 02:22:03,19.043843,72.910627,87.88,32.31
V015,2024-09-07 02:23:09,19.044503,72.910867,87.85,33.08
V015,2024-09-07 02:25:08,19.044904,72.911063,87.80,32.71
V015,2024-09-07 02:26:28,19.045258,72.911488,87.77,32.27
V015,2024-09-07 02:27:43,19.045905,72.912161,87.73,32.33
V015,2024-09-07 02:29:06,19.046185,72.912992,87.71,33.05
V015,2024-09-07 02:30:17,19.046556,72.913440,87.66,33.30
V015,2024-09-07 02:30:54,19.047104,72.913195,87.62,32.49
V015,2024-09-07 02:31:43,19.047375,72.913576,87.60,31.74
V015,2024-09-07 02:32:43,19.048018,72.913976,87.57,30.86
V015,2024-09-07 02:34:38,19.048619,72.914603,87.55,30.92
V015,2024-09-07 02:36:08,19.049467,72.914876,87.52,30.31
V015,2024-09-07 02:36:44,19.049934,72.915269,87.49,29.85
V015,2024-09-07 02:38:17,19.050925,72.914988,87.47,28.78
V015,2024-09-07 02:39:44,19.051708,72.915534,87.43,29.03
V015,2024-09-07 02:40:54,19.051907,72.915482,87.39,28.92
V015,2024-09-07 02:41:45,19.052606,72.916732,87.35,28.58
V015,2024-09-07 02:42:33,19.052700,72.917350,87.31,29.16
V015,2024-09-07 02:43:38,19.053006,72.917222,87.27,29.32
V015,2024-09-07 02:45:28,19.053818,72.918004,87.24,30.35
V015,2024-09-07 02:46:11,19.054130,72.917808,87.21,30.29
V015,2024-09-07 02:47:23,19.055250,72.918464,87.18,29.82
V015,2024-09-07 02:48:43,19.055873,72.918824,87.15,28.91
V015,2024-09-07 02:50:08,19.056803,72.919567,87.11,28.62
V015,2024-09-07 02:51:53,19.057163,72.920025,87.09,29.44
V015,2024-09-07 02:53:05,19.057444,72.920222,87.05,29.11
V015,2024-09-07 02:54:28,19.057805,72.919896,87.02,28.24
V015,2024-09-07 02:55:38,19.058596,72.920806,86.98,26.81
V015,2024-09-07 02:56:12,19.058629,72.921277,86.95,26.88
V015,2024-09-07 02:56:42,19.059429,72.922042,86.92,26.80
V015,2024-09-07 02:58:02,19.059215,72.922074,86.88,26.98
V015,2024-09-07 02:59:40,19.059669,72.921768,86.86,27.43
V015,2024-09-07 03:01:31,19.060395,72.922547,86.83,27.69
V015,2024-09-07 03:03:15,19.061407,72.923037,86.80,27.99
V015,2024-09-07 03:04:15,19.062198,72.923230,86.77,27.21
V015,2024-09-07 03:06:08,19.062520,72.924016,86.73,26.18
V015,2024-09-07 03:07:39,19.063163,72.923734,86.72,25.77
V015,2024-09-07 03:09:33,19.063157,72.923922,86.68,25.11
V015,2024-09-07 03:10:23,19.063692,72.924115,86.66,24.87
V015,2024-09-07 03:12:21,19.064524,72.924605,86.64,25.55
V015,2024-09-07 03:12:51,19.064682,72.925337,86.60,26.72
V015,2024-09-07 03:13:55,19.065122,72.926245,86.56,28.11
V015,2024-09-07 03:15:33,19.065357,72.926927,86.53,27.98
V015,2024-09-07 03:16:13,19.065926,72.927009,86.49,27.42
V015,2024-09-07 03:17:52,19.066461,72.927031,86.47,27.43
V015,2024-09-07 03:18:33,19.067621,72.927689,86.43,27.76
V015,2024-09-07 03:20:31,19.067897,72.928351,86.40,28.23
V015,2024-09-07 03:21:04,19.068785,72.928586,86.36,28.63
V015,2024-09-07 03:22:39,19.069110,72.928561,86.32,27.99
V015,2024-09-07 03:24:10,19.069774,72.929045,86.29,27.97
V015,2024-09-07 03:25:09,19.070618,72.929537,86.27,28.68
V015,2024-09-07 03:26:37,19.071521,72.930189,86.24,29.41
V015,2024-09-07 03:28:04,19.072033,72.930146,86.22,29.05
V015,2024-09-07 03:29:21,19.072446,72.930128,86.20,28.97
V015,2024-09-07 03:30:50,19.072646,72.930640,86.17,29.62
V015,2024-09-07 03:31:34,19.073497,72.930582,86.14,30.38
V015,2024-09-07 03:32:47,19.073801,72.931412,86.10,31.01
V015,2024-09-07 03:33:48,19.074705,72.931286,86.07,31.40
V015,2024-09-07 03:34:25,19.075237,72.931870,86.04,32.31
V015,2024-09-07 03:35:43,19.075792,72.932730,86.00,33.20
V015,2024-09-07 03:37:20,19.075872,72.933574,85.96,34.71
V015,2024-09-07 03:37:53,19.076356,72.933657,85.92,35.21
V015,2024-09-07 03:39:30,19.076640,72.934362,85.88,36.33
V015,2024-09-07 03:40:33,19.077724,72.934349,85.85,35.80
V015,2024-09-07 03:42:17,19.077905,72.935008,85.82,35.92
V015,2024-09-07 03:43:57,19.078351,72.935308,85.80,36.27
V015,2024-09-07 03:45:40,19.079259,72.935736,85.79,37.11
V015,2024-09-07 03:46:22,19.079727,72.936219,85.76,37.98
V015,2024-09-07 03:47:45,19.080628,72.936653,85.74,39.19
V015,2024-09-07 03:48:27,19.080666,72.936296,85.70,39.04
V015,2024-09-07 03:49:57,19.081352,72.937138,85.68,39.05
V015,2024-09-07 03:51:38,19.081625,72.937399,85.66,37.98
V015,2024-09-07 03:53:20,19.082040,72.938217,85.64,36.99
V015,2024-09-07 03:55:20,19.082263,72.938371,85.61,36.28
V015,2024-09-07 03:56:20,19.083283,72.938117,85.57,36.30
V015,2024-09-07 03:57:14,19.083333,72.938970,85.54,35.99
V015,2024-09-07 03:58:33,19.084054,72.938991,85.50,36.18
V015,2024-09-07 04:00:18,19.084631,72.939249,85.48,35.87
V015,2024-09-07 04:01:03,19.085480,72.939444,85.46,36.12
V015,2024-09-07 04:01:47,19.085864,72.940073,85.43,35.15
V015,2024-09-07 04:02:40,19.086201,72.940403,85.40,34.02
V015,2024-09-07 04:03:15,19.086934,72.941184,85.36,32.65
V015,2024-09-07 04:04:35,19.087303,72.941028,85.34,31.17
V015,2024-09-07 04:06:28,19.087838,72.941217,85.30,30.64
V015,2024-09-07 04:07:41,19.088087,72.941328,85.26,30.11
V015,2024-09-07 04:08:58,19.088588,72.941688,85.23,30.67
V015,2024-09-07 04:10:24,19.089356,72.942218,85.19,31.23
V023,2024-09-07 00:02:21,18.436792,72.835943,88.00,11.97
V023,2024-09-07 00:03:30,18.437722,72.835967,87.98,11.11
V023,2024-09-07 00:05:12,18.438593,72.836741,87.95,11.41
V023,2024-09-07 00:06:55,18.439262,72.836630,87.93,11.39
V023,2024-09-07 00:07:41,18.439680,72.837351,87.89,11.86
V023,2024-09-07 00:09:36,18.440611,72.837100,87.87,11.57
V023,2024-09-07 00:10:23,18.441038,72.837765,87.83,12.32
V023,2024-09-07 00:11:12,18.441617,72.837956,87.79,13.01
V023,2024-09-07 00:12:54,18.442212,72.838180,87.76,13.12
V023,2024-09-07 00:13:37,18.443758,72.839227,87.74,13.95
V023,2024-09-07 00:15:19,18.444241,72.839569,87.70,13.92
